text,newId,message_id,label,catCode,plaintext,lang,__index_level_0__,label_llama
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@halfaheretic @Duke_Nukem_TX @ConanOBrien They came seeking asylum, which is legal. They then have to follow up with court dates. Do you know any immigrants?""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1.57E+18,1.57E+18,neutral,3,"@halfaheretic @Duke_Nukem_TX @ConanOBrien They came seeking asylum, which is legal. They then have to follow up with court dates. Do you know any immigrants?",en,1468,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:"".@pritipatel - The UK can and should help provide safe passage to those fleeing war in Ukraine. Please urgently outline how Britain will provide safe and legal routes for refugees in their time of need. https://t.co/f3FInuIWV5""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1.50E+18,1.50E+18,pro-immigration,1,.@pritipatel - The UK can and should help provide safe passage to those fleeing war in Ukraine. Please urgently outline how Britain will provide safe and legal routes for refugees in their time of need. https://t.co/f3FInuIWV5,en,1369,pro-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""1. After a campaign dominated by anti-immigrant and tough-on-crime rhetoric, a new coalition of right-wing parties narrowly defeated the center-left government in the general election on Sunday""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1.57E+18,1.57E+18,neutral,3,"1. After a campaign dominated by anti-immigrant and tough-on-crime rhetoric, a new coalition of right-wing parties narrowly defeated the center-left government in the general election on Sunday",en,663,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@DouglasKMurray There isn't a immigrant crisis. There is however, an incompetent, dysfunctional government in charge of immigration.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1.59E+18,1.59E+18,neutral,3,"@DouglasKMurray There isn't a immigrant crisis. There is however, an incompetent, dysfunctional government in charge of immigration.",en,35,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@CarlosEGates1 @cttripp @GOP They are anti “you don’t look white” immigrants.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [2]. <|eot_id|>",1.58E+18,1.58E+18,anti-immigration,2,@CarlosEGates1 @cttripp @GOP They are anti “you don’t look white” immigrants.,en,317,anti-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@instablog9ja MIGRATE TO CANADA! There are many opportunities waiting for those who are willing to move to Canada. But at times the movement process seem very difficult. Follow the link below for very easier ways of moving to Canada https://t.co/aQ2ooyO4ar""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1.51E+18,1.51E+18,neutral,3,@instablog9ja MIGRATE TO CANADA! There are many opportunities waiting for those who are willing to move to Canada. But at times the movement process seem very difficult. Follow the link below for very easier ways of moving to Canada https://t.co/aQ2ooyO4ar,en,1490,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@ZaidJilani A complete lie — they weren’t illegal in any respect, having been processed as asylum seekers and duly admitted into this country. This was human trafficking by Desantis dressed up as cruel political stunt. And you are a bad faith actor.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1.57E+18,1.57E+18,pro-immigration,1,"@ZaidJilani A complete lie — they weren’t illegal in any respect, having been processed as asylum seekers and duly admitted into this country. This was human trafficking by Desantis dressed up as cruel political stunt. And you are a bad faith actor.",en,1298,pro-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@DrAndrewJackson Majority of his neighborhood are immigrants, Illegals, or citizens who are the same race as him that vote for him. He uses his Latino and Marine card. I live in his district.""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1.48E+18,1.48E+18,neutral,3,"@DrAndrewJackson Majority of his neighborhood are immigrants, Illegals, or citizens who are the same race as him that vote for him. He uses his Latino and Marine card. I live in his district.",en,1179,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""#UkraineRussiaWar Texting a moment ago with a Ukrainian woman I recently met who immigrated to America and now lives in North Carolina. She said her parents are alive and ok after her/their city of Bila Tserkva, in the Kyiv region was bombed about four hours ago. @SpecNews1RDU""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [3]. <|eot_id|>",1.50E+18,1.50E+18,neutral,3,"#UkraineRussiaWar Texting a moment ago with a Ukrainian woman I recently met who immigrated to America and now lives in North Carolina. She said her parents are alive and ok after her/their city of Bila Tserkva, in the Kyiv region was bombed about four hours ago. @SpecNews1RDU",en,1448,neutral
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@Councillorsuzie They are more human than you will ever be.  #RefugeesWelcome #ToryFascists""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [1]. <|eot_id|>",1.56E+18,1.56E+18,pro-immigration,1,@Councillorsuzie They are more human than you will ever be.  #RefugeesWelcome #ToryFascists,en,936,pro-immigration
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@Mustafasylrr Aga be""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.55E+18,1.55E+18,unrelated,4,@Mustafasylrr Aga be,en,962,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""#StartNewLifeIn2022 🔶To enjoy and welcome the New year, People celebrate this day by doing several activities and organizing fun parties with family, friends and relatives. But in actuality, the new year begins when humans go into the refuge of a True https://t.co/Gtp7wChHRf""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.48E+18,1.48E+18,unrelated,4,"#StartNewLifeIn2022 🔶To enjoy and welcome the New year, People celebrate this day by doing several activities and organizing fun parties with family, friends and relatives. But in actuality, the new year begins when humans go into the refuge of a True https://t.co/Gtp7wChHRf",en,456,unrelated
"<|begin_of_text|><|start_header_id|>system<|end_header_id|>You are an expert on migration. Answer the question truthfully.<|eot_id|><|start_header_id|>user<|end_header_id|>The next text is a tweet probably about migration:""@seeker_aseem @RTFKT @takashipom You already knowww!! 🙏🏼🙏🏼""
Analyze carefully the tweet and assign it to the most relevant category among those listed below. Do not explain your answer and return only a number.
Category numbers: 1 = 'pro-immigration'; 2 = 'anti-immigration'; 3 = 'neutral'; 4 = 'unrelated'.<|eot_id|><|start_header_id|>assistant<|end_header_id|>Answer = [4]. <|eot_id|>",1.53E+18,1.53E+18,unrelated,4,@seeker_aseem @RTFKT @takashipom You already knowww!! 🙏🏼🙏🏼,en,1220,unrelated
