message_id,label,catCode,plaintext,lang,label_llama,tweet_lang
1.54E+18,neutral,3,"population growth, rural-to-urban migration, lack of employable skills and experienced workers among the youth are primarily responsible.  As it is now, all stakeholders needs to come together to address the issues concerning our youths to avert looming crisis.",en,neutral,en
1.53E+18,unrelated,4,"#GodMorningSunday Why in Bhagavad Gita Adhyay 18 Shlok 62 and Adhyay 15 Shlok 4, the speaker of Gita is himself telling Arjun to go in the refuge of some other God? To know, Download our Official App ""Sant Rampal Ji Maharaj""  #sundayvibes #SundayMorning https://t.co/qb6H3bzjFz",en,unrelated,en
1.57E+18,anti-immigration,2,@AnnaRuspa @NPR So Biden is engaging in human trafficking? https://t.co/TZphgO7li7,en,unrelated,en
1.57E+18,pro-immigration,1,"Juan Martinez is 25. The hardest part of being a migrant worker was when his father died back in Mexico and he was unable to return home to go to the funeral.  ""I had to stay & continue working,"" he said simply. He never again wants to live thousands of miles away from family. https://t.co/UtAHRDOjRC",en,pro-immigration,en
1.55E+18,unrelated,4,@Benmzondo @WelshWitch07 @Out5p0ken @nasty_woman2 @SecretSvcSpox They are not missing. If any of you read things you’d know that. “The Secret Service confirmed to OIG that NONE of the TEXTS IT WAS SEEKING HAD BEEN LOST in the migration.”,en,neutral,en
1.56E+18,neutral,3,An overview of Canadian immigration programs for nurses plus new temporary PR pathways available to healthcare workers in Canada. Just comment or Call Ms. Heeba @ +971 58 5928160 to BOOK YOUR FREE COUNSELING SESSION WhatsApp - +971 523744596 Email ID - heebanartec@gmail.com https://t.co/yQNQt6ZD4w,en,pro-immigration,en
1.61E+18,pro-immigration,1,@UNPeacebuilding @UNmigration @UNHumanRights @UNDP Thanks🙏 Dear we are a vulnerable Refugees asylum seeker family. We've been here for over(7)years with #AfghanistanUNHCR https://t.co/xDw8E9DRQg family facing life #threats #traumatized.May face urgent #risks please 🤲🏿 my👨‍👩‍👦‍👦 family safe lives protection. #help,en,pro-immigration,en
1.52E+18,unrelated,4,"#StoryOfHanumanJi Supreme God Kabir appeared in the form of Muninder rishi in treta Yug & showed Satlok(place of happiness)to Hanuman ji. Hanumanji took initiation from him. Supreme God took pious soul, benevolent Hanuman ji in His refuge & Sown the seed of true bhakti in him",en,unrelated,en
1.50E+18,pro-immigration,1,"@AnthonyAinsdale We are not out of Covid yet however much you want to ignore it. Our vaccine performance was impressive but not dependent on having left EU. With regards to Ukraine, supply of equipment v.good; imposition of sanctions slow; treatment of refugees woeful.",en,neutral,en
1.59E+18,pro-immigration,1,"@Deedy2201 @jessphillips Actually the reverse it true. We need more immigration to help support the NHS both in terms of staffing and paying for it. Immigrants use services far less. We also need to boost social services. For every £1 in SS, the NHS saves around £4.",en,pro-immigration,en
1.59E+18,anti-immigration,2,"@87colB And on immigration, whilst it was the hard left that bedevilled labour over anti Semitism and its anti occidental foreign policy. The soft left are just as pernicious over such issues",en,neutral,en
1.61E+18,unrelated,4,Question why so many foreigners running state government entities ie example vic roads,en,neutral,en
1.53E+18,unrelated,4,@deryck_eth @LazyLionsNFT @DDish123 @LOUDMOUTH_ETH Love it!! 👏🏼👏🏼👏🏼👏🏼,en,unrelated,en
1.54E+18,unrelated,4,"Summer Read #8: a novel about friendship, denial, acceptance, love, and how travel can be an escape, a refuge, or both.  Don’t start this one at 10pm because you might end up reading all night (which I did).  #Bookworm #NerdAlert #SummerReads #SupportYourLocalLibrary https://t.co/4xJ7ilFZdu",en,unrelated,en
1.59E+18,unrelated,4,"Pork roast, 🥕 carrots and potatoes 🥔 cooked 10 hrs #mycrazylifeintexas #porkroast #crockpot #carrots #potatoes #Texas  #November https://t.co/rRwgfvkoGG",en,unrelated,en
1.49E+18,anti-immigration,2,@oldguy_steve How much do each illegal immigrant get? 🤬,en,anti-immigration,en
1.57E+18,anti-immigration,2,@FoxNews Democrats are racist for complaining about the illegal immigrants in their neighborhoods!,en,anti-immigration,en
1.56E+18,unrelated,4,I think the photographer migration to VERO is actually happening. Fuck Instagram…,en,unrelated,en
1.51E+18,pro-immigration,1,The making fun of immigrant and working class communities because I'm upset we tied to DCFC is not a good look.,en,pro-immigration,en
1.55E+18,unrelated,4,@ViaLacie Immigrant Song,en,unrelated,en
1.55E+18,pro-immigration,1,"@DreJoanneLiu @iasociety @AIDS_conference @Refugees “Today being the World Day Against the Trafficking in Persons, I reiterate that we must acknowledge the disproportionate inequalities faced by key and vulnerable populations for a gender-informed response in conflict.” - @Refugees",en,pro-immigration,en
1.60E+18,unrelated,4,I decided to write 'True Refuge' during   https://t.co/iILqykLU1C,en,unrelated,en
1.58E+18,unrelated,4,@jl_illustration @SiobhanGilbert Born here. My great-great parents immigrated. So that makes me what? Fourth Gen?,en,neutral,en
1.59E+18,pro-immigration,1,"@Neety55 These women were in their teens when taken to ISIS by their families & husbands. Their children are REFUGEES. All have agreed voluntarily to bracelet monitoring. So far 4 women & 13 children have come to Australia. Why demonise them? Just, would like to know.  cc @GailClifford7",en,pro-immigration,en
1.58E+18,pro-immigration,1,@DrOz Immigration makes America great,en,pro-immigration,en
1.58E+18,pro-immigration,1,"We are all human beings, immigrant or no https://t.co/FroCjGs24g",en,pro-immigration,en
1.50E+18,unrelated,4,"@Acyn Love the way they call it “ANWAR” instead of the Arctic National Wildlife Refuge. Let’s just drill everywhere, including under your house. Can’t we leave SOMEPLACE alone? I bet there aren’t any exploratory wells near their Jackson Hole ranches.",en,unrelated,en
1.59E+18,neutral,3,"I thought the top priority was inflation or gas prices, abortion or border security/immigration?",en,neutral,en
1.54E+18,anti-immigration,2,"@bettinapizer @PrifWeinidog That was kind of my point though theres no support for the people already here refugees homeless etc so how can he stand there and say we will take more, the system needs sorting first",en,anti-immigration,en
1.59E+18,unrelated,4,"When I was coming back from my office, I found two refugee boys playing badminton on the road inside the camp. They don't have net and playground.They play it on the road. Rohingya play badminton mostly in winter. #Rohingya #Refugees #Playing #Badminton #Winter https://t.co/3lHTo21gea",en,pro-immigration,en
1.56E+18,neutral,3,"@GregAbbott_TX Abbott says nearly 9,000 migrants arrested by State National Guards were put in buses to go to DC and New York City. He doesn’t say how many of them escaped on the way asking for rest stops on the way.",en,neutral,en
1.59E+18,neutral,3,#Didyouknow Mutiple citizenships in Canada 🇨🇦. There are 3.7 million people in Canada who have multiple citizenship.  #dyk #Canada #canadaimmigration #aiaimmigration https://t.co/Eq2yi0JTdU,en,neutral,en
1.60E+18,anti-immigration,2,@MigrationWatch Be careful you have the WOKE LEFT following your page. They can't tell the difference between illegal immigrants invading the UK to those who came over to England and worked and paid taxes,en,anti-immigration,en
1.54E+18,unrelated,4,"In the Treta Yuga, God Kabir 🥰 had come by the name Munindra. At that time, in a leelamay way, a lovely soul named Banke took refuge, explained and transcended the true knowledge.🙏 #कबीरसाहेब_की_पहचान https://t.co/9eJKcGYHbl",en,unrelated,en
1.53E+18,neutral,3,"@RonFilipkowski Partially true, unfortunately. TAPACHULA, June 6 (Reuters) - Several thousand migrants, many from Venezuela, set off from southern Mexico early Monday aiming to reach the United States, timing their journey to coincide with the Summit of the Americas in Los Angeles this week.",en,neutral,en
1.54E+18,neutral,3,@m_BVB1909 @DPJHodges And let them work whilst asylum claim being investigated. The majority want to work.,en,neutral,en
1.61E+18,anti-immigration,2,Well give thanks to Biden!  Record inflation.  Record crime.  Record illegal immigration.  Expensive groceries.  Expensive gas.  Expensive utility bills. Failing schools.  Foreign policy disasters.  High mortgage rates.  401k’s down. A failed administration!,en,anti-immigration,en
1.57E+18,unrelated,4,True refuge is that which allows us to b https://t.co/TuJAEUlCZL,en,unrelated,en
1.51E+18,neutral,3,@KrishVignarajah @PostOpinions Mind signal boosting new WaPo OpEd calling for Afghan Adjustment Act? 👆 @mattczeller @jaketapper @shawnjvandiver @iava @afghanevac @MassomiHelal @Fiona_Harrigan @ReichlinMelnick @ackocher @CWS_global @HIASrefugees @ParraV @alexplitsas @AlexNowrasteh @anoorani @NatImmForum,en,neutral,en
1.57E+18,neutral,3,"@kittenhawk1 @DickesonKathy It’s up to congress, not the president to pass immigration laws. R’s use it as a politi… https://t.co/DH7UcRSCax",en,neutral,en
1.50E+18,unrelated,4,Drinking a Spree Series Watermelon IPA by @Thewhitehag @ Beer Asylum — https://t.co/sfzbkSJ3eR,en,unrelated,en
1.49E+18,unrelated,4,"@p3370r We'll know come 5th of February Then again, this is the day that my Crown Vic arrives from New York and the Current Mr Magill says that the drive is full on international immigrants lol https://t.co/C9qxr2azyk",en,neutral,en
1.55E+18,unrelated,4,31) Social media 32) Socialism 33) Socialists 34) Immigrants  35) Migrants 36) Migrant workers 37) Woke politicians 38) Donald Trump 39) AOC 40) Nancy Pelosi 41) Boomers 42) Millennials  43) Californians,en,unrelated,en
1.50E+18,unrelated,4,"#राम_नाम_की_होली The real Holi is the day on which we get the refuge of a Tatvdarshi saint, who shows the real path of devotion to attain the Supreme God.  Read book ""Gyan Ganga""  Visit Us - Satlok Ashram YouTube Channel https://t.co/FF6eXQqHVf",en,unrelated,en
1.49E+18,anti-immigration,2,"BREAKING: Warsaw, Demonstration against the management of migrants by the Government and against the construction of a wall on the border between Poland and Belarus. https://t.co/gR1P5p4aQ3",en,pro-immigration,en
1.50E+18,unrelated,4,𝐇𝐚𝐧𝐬𝐮 𝐜𝐨𝐦𝐢𝐧𝐠 𝐨𝐧 𝐌𝐚𝐫𝐜𝐡 25𝐭𝐡  #이민호 #Leeminho #actorleeminho #PACHINKO #Hansu #AppleTVplus #KohHansu #OPPA_IS_HERE #we_are_always_here #BeYourOwnBOSS #보스 #hugoboss @boss @appletvplus @actorleeminho @myment_official @lovely_mino_7 #민들레GlobalMinoz,en,unrelated,en
1.60E+18,pro-immigration,1,I love the new legal immigrants they wan  https://t.co/a7X2dHG5bQ,en,pro-immigration,en
1.52E+18,pro-immigration,1,"@MalloryMcMorrow Yoo hood, so proud to hear what you said!  Suburban white women are the future of the Democratic party! Many white men are too  afraid of the ""other"" and fail to realize that unless their ancestors were Native American, they are descendants of illegal immigrants!",en,pro-immigration,en
1.61E+18,neutral,3,"@Marie_mja77 What are you even talking about? I am doing no bashing here. I am expressing the hurt I feel as an ethnically Jewish refugee from Ukraine who has been supporting Ukraine non-stop, and telling people “it’s not the same country we left, they even have a Jewish president now”",en,neutral,en
1.54E+18,neutral,3,@JamesHowitt4 It would certainly be subject to negotiation - it can only be maintained with similar immigration policies.,en,neutral,en
1.60E+18,pro-immigration,1,"We are all human beings, immigrant or no  https://t.co/2fzDTkBE2c",en,pro-immigration,en
1.53E+18,unrelated,4,@OmegaFolklore @RazzylDazyl @SirFowlman @Dominic__Noble It is my HC for all Zeldas and all Links in all time lines except BotW. Something bad happened before Link went to sleep.,en,unrelated,en
1.58E+18,unrelated,4,I decided to write 'True Refuge' during   https://t.co/FVEzx1aDi0,en,unrelated,en
1.50E+18,pro-immigration,1,"Helping refugees is the right thing to do. Bizarre that UK is trotting out that fleeing Ukrainian women & kids are Russian spies. I’d suggest UK ministers being mates with Putin’s oligarchs, & taking their money, is much more of a security risk. #Ukraine https://t.co/170XPOm70R",en,pro-immigration,en
1.49E+18,neutral,3,"As immigration plummeted, conservatives falsely accused Biden of fueling a crisis https://t.co/mAi4VEWHoX by James Risen",en,neutral,en
1.57E+18,pro-immigration,1,@UNICEFAfg @FCDOGovUK @UNICEF 🙏 Dear we are a Refugee asylum seeker family here Afghanistan. We've been here for over(7)years with #Afghanistan Kabul UNHCR https://t.co/xDw8E9EpFO family anxiety depression loneliness and #traumatized.Please🤲pray and help my family safe lives protection. https://t.co/hp26J9uGf4,en,pro-immigration,en
1.51E+18,pro-immigration,1,"@LizTruss describes donted NHS ambulances as ""world class"". With world beating covid rates keeping us open for unhindered business and travel, word leading lorry jams in Kent assisting exports & a world  first #HostileEnvironment for #UkrainianRefugees, the UK's #simplythebest.",en,pro-immigration,en
